REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
VIC1,2026/05/02 11:55:00,4054.01,-2.08,TRADE
VIC1,2026/05/02 12:00:00,3998.71,-2.17,TRADE
VIC1,2026/05/02 12:05:00,3980.18,-2.04,TRADE
VIC1,2026/05/02 12:10:00,4031.01,-2.25,TRADE
VIC1,2026/05/02 12:15:00,3932.96,-2.25,TRADE
VIC1,2026/05/02 12:20:00,3924,-3.03,TRADE
VIC1,2026/05/02 12:25:00,3897.13,-3.04,TRADE
VIC1,2026/05/02 12:30:00,3890.1,-7.25,TRADE
VIC1,2026/05/02 12:35:00,3884.44,-2.09,TRADE
VIC1,2026/05/02 12:40:00,3911.9,-3,TRADE
VIC1,2026/05/02 12:45:00,3857.94,-2.25,TRADE
VIC1,2026/05/02 12:50:00,3786.24,-2.80,TRADE
VIC1,2026/05/02 12:55:00,3817.82,-2.25,TRADE
VIC1,2026/05/02 13:00:00,3897.28,-2,TRADE
VIC1,2026/05/02 13:05:00,3851.15,-2.76,TRADE
VIC1,2026/05/02 13:10:00,3981.92,-1.91,TRADE
VIC1,2026/05/02 13:15:00,3976.07,-2,TRADE
VIC1,2026/05/02 13:20:00,4014.08,-2,TRADE
VIC1,2026/05/02 13:25:00,4021.25,-1.05,TRADE
VIC1,2026/05/02 13:30:00,3946.42,-2,TRADE
VIC1,2026/05/02 13:35:00,3922.99,-0.10,TRADE
VIC1,2026/05/02 13:40:00,3911.37,-1.02,TRADE
VIC1,2026/05/02 13:45:00,3959.27,-1,TRADE
VIC1,2026/05/02 13:50:00,3932.53,-0.10,TRADE
VIC1,2026/05/02 13:55:00,3831.26,-0.96,TRADE
VIC1,2026/05/02 14:00:00,3811.78,-2,TRADE
VIC1,2026/05/02 14:05:00,3817.47,-0.10,TRADE
VIC1,2026/05/02 14:10:00,3752.76,-0.93,TRADE
VIC1,2026/05/02 14:15:00,3614.28,-0.10,TRADE
VIC1,2026/05/02 14:20:00,3647.43,-0.10,TRADE
VIC1,2026/05/02 14:25:00,3612.63,-0.10,TRADE
VIC1,2026/05/02 14:30:00,3650.09,-0.10,TRADE
VIC1,2026/05/02 14:35:00,3714.95,-0.10,TRADE
VIC1,2026/05/02 14:40:00,3821.09,-0.10,TRADE
VIC1,2026/05/02 14:45:00,3845.84,-0.10,TRADE
VIC1,2026/05/02 14:50:00,3901.64,-0.10,TRADE
VIC1,2026/05/02 14:55:00,4001.23,-0.10,TRADE
VIC1,2026/05/02 15:00:00,4021.67,-0.10,TRADE
VIC1,2026/05/02 15:05:00,3948.35,-0.10,TRADE
VIC1,2026/05/02 15:10:00,3991.68,-2,TRADE
VIC1,2026/05/02 15:15:00,4088.14,-0.10,TRADE
VIC1,2026/05/02 15:20:00,4137.35,-0.10,TRADE
VIC1,2026/05/02 15:25:00,4116.8,-0.10,TRADE
VIC1,2026/05/02 15:30:00,4125.91,-0.10,TRADE
VIC1,2026/05/02 15:35:00,4088.04,-2.26,TRADE
VIC1,2026/05/02 15:40:00,4087.14,-2.29,TRADE
VIC1,2026/05/02 15:45:00,4164.3,-3.01,TRADE
VIC1,2026/05/02 15:50:00,4168.23,-3.01,TRADE
VIC1,2026/05/02 15:55:00,4156.08,-3.01,TRADE
VIC1,2026/05/02 16:00:00,4301.92,-2,TRADE
VIC1,2026/05/02 16:05:00,4399.94,-2,TRADE
VIC1,2026/05/02 16:10:00,4479.48,-2,TRADE
VIC1,2026/05/02 16:15:00,4537.2,-0.10,TRADE
VIC1,2026/05/02 16:20:00,4630.25,-2.29,TRADE
VIC1,2026/05/02 16:25:00,4717.62,-2,TRADE
VIC1,2026/05/02 16:30:00,4797.1,-2,TRADE
VIC1,2026/05/02 16:35:00,4849.46,-0.10,TRADE
VIC1,2026/05/02 16:40:00,4836.03,-2,TRADE
VIC1,2026/05/02 16:45:00,4901.94,-0.10,TRADE
VIC1,2026/05/02 16:50:00,4919.68,-0.10,TRADE
VIC1,2026/05/02 16:55:00,4988.42,-0.10,TRADE
VIC1,2026/05/02 17:00:00,5053.54,-0.10,TRADE
VIC1,2026/05/02 17:05:00,5068.95,-0.10,TRADE
VIC1,2026/05/02 17:10:00,5089.35,-0.10,TRADE
VIC1,2026/05/02 17:15:00,5145.9,-0.10,TRADE
VIC1,2026/05/02 17:20:00,5226.55,-0.10,TRADE
VIC1,2026/05/02 17:25:00,5144.04,-0.10,TRADE
VIC1,2026/05/02 17:30:00,5158.41,-0.05,TRADE
VIC1,2026/05/02 17:35:00,5284.22,0,TRADE
VIC1,2026/05/02 17:40:00,5331.71,0.01,TRADE
VIC1,2026/05/02 17:45:00,5327.36,0,TRADE
VIC1,2026/05/02 17:50:00,5331.71,0,TRADE
VIC1,2026/05/02 17:55:00,5408.99,0,TRADE
VIC1,2026/05/02 18:00:00,5412.33,0,TRADE
VIC1,2026/05/02 18:05:00,5367.3,-0.05,TRADE
VIC1,2026/05/02 18:10:00,5307.11,-0.10,TRADE
VIC1,2026/05/02 18:15:00,5336.6,-0.10,TRADE
VIC1,2026/05/02 18:20:00,5401.45,-0.10,TRADE
VIC1,2026/05/02 18:25:00,5331.75,-0.10,TRADE
VIC1,2026/05/02 18:30:00,5208.22,-0.10,TRADE
VIC1,2026/05/02 18:35:00,5186.62,-0.10,TRADE
VIC1,2026/05/02 18:40:00,5188.54,-0.10,TRADE
VIC1,2026/05/02 18:45:00,5253.09,-0.10,TRADE
VIC1,2026/05/02 18:50:00,5230.67,-0.05,TRADE
VIC1,2026/05/02 18:55:00,5180.16,-0.10,TRADE
VIC1,2026/05/02 19:00:00,5077.17,-0.10,TRADE
VIC1,2026/05/02 19:05:00,5056.04,-0.10,TRADE
VIC1,2026/05/02 19:10:00,5038.38,-0.10,TRADE
VIC1,2026/05/02 19:15:00,5051.95,-0.10,TRADE
VIC1,2026/05/02 19:20:00,5028.96,-0.10,TRADE
VIC1,2026/05/02 19:25:00,4976.92,-0.10,TRADE
VIC1,2026/05/02 19:30:00,5004.74,-0.10,TRADE
VIC1,2026/05/02 19:35:00,5001.67,-0.10,TRADE
VIC1,2026/05/02 19:40:00,5013.6,-0.10,TRADE
VIC1,2026/05/02 19:45:00,4983.96,-0.10,TRADE
VIC1,2026/05/02 19:50:00,4898.53,-0.10,TRADE
VIC1,2026/05/02 19:55:00,4924.03,-0.10,TRADE
VIC1,2026/05/02 20:00:00,4851.87,-0.10,TRADE
VIC1,2026/05/02 20:05:00,4827.39,-0.10,TRADE
VIC1,2026/05/02 20:10:00,4873.73,-0.10,TRADE
VIC1,2026/05/02 20:15:00,4789.93,-0.53,TRADE
VIC1,2026/05/02 20:20:00,4716.73,-1.83,TRADE
VIC1,2026/05/02 20:25:00,4756.28,-2,TRADE
VIC1,2026/05/02 20:30:00,4693.39,-1.82,TRADE
VIC1,2026/05/02 20:35:00,4748.09,-1.84,TRADE
VIC1,2026/05/02 20:40:00,4367.97,-12.10,TRADE
VIC1,2026/05/02 20:45:00,4350.2,-12.10,TRADE
VIC1,2026/05/02 20:50:00,4401.96,-2.71,TRADE
VIC1,2026/05/02 20:55:00,4425.55,-2.79,TRADE
VIC1,2026/05/02 21:00:00,4483.26,-2,TRADE
VIC1,2026/05/02 21:05:00,4425.73,-1.86,TRADE
VIC1,2026/05/02 21:10:00,4330.02,-2.50,TRADE
VIC1,2026/05/02 21:15:00,4395.04,-1.86,TRADE
VIC1,2026/05/02 21:20:00,4525.25,-0.10,TRADE
VIC1,2026/05/02 21:25:00,4542.41,-1.89,TRADE
VIC1,2026/05/02 21:30:00,4613.81,-0.10,TRADE
VIC1,2026/05/02 21:35:00,4486.19,-1.86,TRADE
VIC1,2026/05/02 21:40:00,4540.86,-1.85,TRADE
VIC1,2026/05/02 21:45:00,4551.67,-2,TRADE
VIC1,2026/05/02 21:50:00,4479.91,-1.87,TRADE
VIC1,2026/05/02 21:55:00,4500.96,-1.87,TRADE
VIC1,2026/05/02 22:00:00,4510.47,-1.88,TRADE
VIC1,2026/05/02 22:05:00,4480.55,-2,TRADE
VIC1,2026/05/02 22:10:00,4470.93,-4.87,TRADE
VIC1,2026/05/02 22:15:00,4437.19,-9.55,TRADE
VIC1,2026/05/02 22:20:00,4454.15,-2.90,TRADE
VIC1,2026/05/02 22:25:00,4468.05,-2.90,TRADE
VIC1,2026/05/02 22:30:00,4484.42,-2.79,TRADE
VIC1,2026/05/02 22:35:00,4481.09,-2.88,TRADE
VIC1,2026/05/02 22:40:00,4507.04,-2.89,TRADE
VIC1,2026/05/02 22:45:00,4508.89,-2.90,TRADE
VIC1,2026/05/02 22:50:00,4510.89,-2.88,TRADE
VIC1,2026/05/02 22:55:00,4376.89,-2.29,TRADE
VIC1,2026/05/02 23:00:00,4309.89,-9.22,TRADE
VIC1,2026/05/02 23:05:00,4454.83,-4.83,TRADE
VIC1,2026/05/02 23:10:00,4529.61,-2.91,TRADE
VIC1,2026/05/02 23:15:00,4617.75,-2.02,TRADE
VIC1,2026/05/02 23:20:00,4625.83,-2.06,TRADE
VIC1,2026/05/02 23:25:00,4606.26,-2.05,TRADE
VIC1,2026/05/02 23:30:00,4638.53,-2,TRADE
VIC1,2026/05/02 23:35:00,4566.86,-0.10,TRADE
VIC1,2026/05/02 23:40:00,4554.64,-0.10,TRADE
VIC1,2026/05/02 23:45:00,4559.95,-0.10,TRADE
VIC1,2026/05/02 23:50:00,4539.78,-0.10,TRADE
VIC1,2026/05/02 23:55:00,4494.3,-0.10,TRADE
VIC1,2026/05/03 00:00:00,4500.15,-0.10,TRADE
VIC1,2026/05/03 00:05:00,4431.24,-0.10,TRADE
VIC1,2026/05/03 00:10:00,4456.59,-0.05,TRADE
VIC1,2026/05/03 00:15:00,4417.72,0,TRADE
VIC1,2026/05/03 00:20:00,4311.01,-0.01,TRADE
VIC1,2026/05/03 00:25:00,4353.21,0,TRADE
VIC1,2026/05/03 00:30:00,4341.4,0,TRADE
VIC1,2026/05/03 00:35:00,4275.88,0,TRADE
VIC1,2026/05/03 00:40:00,4308.03,0,TRADE
VIC1,2026/05/03 00:45:00,4258.3,0,TRADE
VIC1,2026/05/03 00:50:00,4253.97,-0.05,TRADE
VIC1,2026/05/03 00:55:00,4216.11,-0.05,TRADE
VIC1,2026/05/03 01:00:00,4125.31,-0.05,TRADE
VIC1,2026/05/03 01:05:00,4107.03,-0.10,TRADE
VIC1,2026/05/03 01:10:00,4124.41,-0.10,TRADE
VIC1,2026/05/03 01:15:00,4101.45,-0.10,TRADE
VIC1,2026/05/03 01:20:00,4138.15,-0.10,TRADE
VIC1,2026/05/03 01:25:00,4104.16,-0.10,TRADE
VIC1,2026/05/03 01:30:00,4070.83,-0.10,TRADE
VIC1,2026/05/03 01:35:00,4066.43,-0.10,TRADE
VIC1,2026/05/03 01:40:00,4004.43,-0.10,TRADE
VIC1,2026/05/03 01:45:00,4029.67,-0.10,TRADE
VIC1,2026/05/03 01:50:00,3912.62,-0.10,TRADE
VIC1,2026/05/03 01:55:00,3873.76,-0.10,TRADE
VIC1,2026/05/03 02:00:00,3902.63,-0.10,TRADE
VIC1,2026/05/03 02:05:00,3909.03,-0.10,TRADE
VIC1,2026/05/03 02:10:00,3904.27,-0.10,TRADE
VIC1,2026/05/03 02:15:00,3897.64,-2,TRADE
VIC1,2026/05/03 02:20:00,3863.34,-2,TRADE
VIC1,2026/05/03 02:25:00,3853.25,-2,TRADE
VIC1,2026/05/03 02:30:00,3828.91,-2.05,TRADE
VIC1,2026/05/03 02:35:00,3770.33,-1.99,TRADE
VIC1,2026/05/03 02:40:00,3821.23,-2.11,TRADE
VIC1,2026/05/03 02:45:00,3821.31,-2,TRADE
VIC1,2026/05/03 02:50:00,3763.9,-2.10,TRADE
VIC1,2026/05/03 02:55:00,3860.74,-2,TRADE
VIC1,2026/05/03 03:00:00,3801.42,-2.20,TRADE
VIC1,2026/05/03 03:05:00,3815.46,-2.15,TRADE
VIC1,2026/05/03 03:10:00,3793.28,-2.13,TRADE
VIC1,2026/05/03 03:15:00,3725.26,-2.06,TRADE
VIC1,2026/05/03 03:20:00,3787.14,-2.08,TRADE
VIC1,2026/05/03 03:25:00,3830.89,-2.12,TRADE
VIC1,2026/05/03 03:30:00,3797.48,-3.02,TRADE
VIC1,2026/05/03 03:35:00,3798.54,-4.05,TRADE
VIC1,2026/05/03 03:40:00,3791.54,-2.29,TRADE
VIC1,2026/05/03 03:45:00,3795.51,-2.29,TRADE
VIC1,2026/05/03 03:50:00,3779.05,-3.01,TRADE
VIC1,2026/05/03 03:55:00,3654.47,-2.93,TRADE
VIC1,2026/05/03 04:00:00,3618.04,-2.90,TRADE
VIC1,2026/05/03 04:05:00,3633.85,-3.04,TRADE
VIC1,2026/05/03 04:10:00,3705.73,-2.29,TRADE
VIC1,2026/05/03 04:15:00,3719.37,-2.05,TRADE
VIC1,2026/05/03 04:20:00,3693.48,-2.26,TRADE
VIC1,2026/05/03 04:25:00,3743.14,-2.06,TRADE
VIC1,2026/05/03 04:30:00,3727.74,-2.05,TRADE
VIC1,2026/05/03 04:35:00,3713.68,-3.02,TRADE
VIC1,2026/05/03 04:40:00,3641.48,-2.95,TRADE
VIC1,2026/05/03 04:45:00,3635.49,-2.97,TRADE
VIC1,2026/05/03 04:50:00,3726.59,-2.05,TRADE
VIC1,2026/05/03 04:55:00,3725.23,-1.12,TRADE
VIC1,2026/05/03 05:00:00,3688.14,-2.26,TRADE
VIC1,2026/05/03 05:05:00,3780.59,-1.08,TRADE
VIC1,2026/05/03 05:10:00,3723.57,-2.08,TRADE
VIC1,2026/05/03 05:15:00,3774.44,-3.15,TRADE
VIC1,2026/05/03 05:20:00,3709.8,-3.04,TRADE
VIC1,2026/05/03 05:25:00,3700.92,-2.97,TRADE
VIC1,2026/05/03 05:30:00,3790.8,-3.03,TRADE
VIC1,2026/05/03 05:35:00,3776.39,-2.03,TRADE
VIC1,2026/05/03 05:40:00,3715.51,-2,TRADE
VIC1,2026/05/03 05:45:00,3739.97,-3.01,TRADE
VIC1,2026/05/03 05:50:00,3752.88,-2.04,TRADE
VIC1,2026/05/03 05:55:00,3783.4,-2.05,TRADE
VIC1,2026/05/03 06:00:00,3710.33,-3.03,TRADE
VIC1,2026/05/03 06:05:00,3791.95,-2.08,TRADE
VIC1,2026/05/03 06:10:00,3789.98,-1.14,TRADE
VIC1,2026/05/03 06:15:00,3761.84,-1.12,TRADE
VIC1,2026/05/03 06:20:00,3767.34,-2.26,TRADE
VIC1,2026/05/03 06:25:00,3853.44,-1.09,TRADE
VIC1,2026/05/03 06:30:00,3777.73,-2.26,TRADE
VIC1,2026/05/03 06:35:00,3935.11,-2.29,TRADE
VIC1,2026/05/03 06:40:00,3876.87,-2.29,TRADE
VIC1,2026/05/03 06:45:00,3852.31,-2.29,TRADE
VIC1,2026/05/03 06:50:00,3909.17,-2.26,TRADE
VIC1,2026/05/03 06:55:00,3953.63,-2.13,TRADE
VIC1,2026/05/03 07:00:00,3960.17,-2,TRADE
VIC1,2026/05/03 07:05:00,3935.6,-2.19,TRADE
VIC1,2026/05/03 07:10:00,3953.08,-1.22,TRADE
VIC1,2026/05/03 07:15:00,3984.16,-1.23,TRADE
VIC1,2026/05/03 07:20:00,4023.08,-1.18,TRADE
VIC1,2026/05/03 07:25:00,4016.88,-0.10,TRADE
VIC1,2026/05/03 07:30:00,3996.99,-0.10,TRADE
VIC1,2026/05/03 07:35:00,3989.68,-0.05,TRADE
VIC1,2026/05/03 07:40:00,3968.78,-0.05,TRADE
VIC1,2026/05/03 07:45:00,4045.14,0,TRADE
VIC1,2026/05/03 07:50:00,3998.66,-0.05,TRADE
VIC1,2026/05/03 07:55:00,3908.67,-0.10,TRADE
VIC1,2026/05/03 08:00:00,3896.76,-0.10,TRADE
VIC1,2026/05/03 08:05:00,3902.1,-0.10,TRADE
VIC1,2026/05/03 08:10:00,3981.86,-0.05,TRADE
VIC1,2026/05/03 08:15:00,3978.27,0,TRADE
VIC1,2026/05/03 08:20:00,3854.62,0,TRADE
VIC1,2026/05/03 08:25:00,3892.85,0,TRADE
VIC1,2026/05/03 08:30:00,3842.35,-0.05,TRADE
VIC1,2026/05/03 08:35:00,3830.55,0,TRADE
VIC1,2026/05/03 08:40:00,3874.8,0,TRADE
VIC1,2026/05/03 08:45:00,3884.95,0,TRADE
VIC1,2026/05/03 08:50:00,4003.23,0,TRADE
VIC1,2026/05/03 08:55:00,4068.35,0.75,TRADE
VIC1,2026/05/03 09:00:00,4178.42,0.77,TRADE
VIC1,2026/05/03 09:05:00,4298.93,1.18,TRADE
VIC1,2026/05/03 09:10:00,4334.31,1.19,TRADE
VIC1,2026/05/03 09:15:00,4308.08,1.18,TRADE
VIC1,2026/05/03 09:20:00,4432.27,8.69,TRADE
VIC1,2026/05/03 09:25:00,4446.75,8.69,TRADE
VIC1,2026/05/03 09:30:00,4473.84,1.17,TRADE
VIC1,2026/05/03 09:35:00,4521.89,1.16,TRADE
VIC1,2026/05/03 09:40:00,4667.03,1.49,TRADE
VIC1,2026/05/03 09:45:00,4681.36,8.69,TRADE
VIC1,2026/05/03 09:50:00,4618.57,8.69,TRADE
VIC1,2026/05/03 09:55:00,4698.14,8.69,TRADE
VIC1,2026/05/03 10:00:00,4715.44,1.18,TRADE
VIC1,2026/05/03 10:05:00,4684.13,0.77,TRADE
VIC1,2026/05/03 10:10:00,4644.82,8.69,TRADE
VIC1,2026/05/03 10:15:00,4711.93,1.18,TRADE
VIC1,2026/05/03 10:20:00,4693.33,0,TRADE
VIC1,2026/05/03 10:25:00,4736.25,4.50,TRADE
VIC1,2026/05/03 10:30:00,4753.36,1.19,TRADE
VIC1,2026/05/03 10:35:00,4700.4,0,TRADE
VIC1,2026/05/03 10:40:00,4735.37,1.18,TRADE
VIC1,2026/05/03 10:45:00,4777.38,0,TRADE
VIC1,2026/05/03 10:50:00,4757.37,0,TRADE
VIC1,2026/05/03 10:55:00,4806.67,1.18,TRADE
VIC1,2026/05/03 11:00:00,4756.59,1.19,TRADE
VIC1,2026/05/03 11:05:00,4878.9,4.50,TRADE
VIC1,2026/05/03 11:10:00,4924.98,3.38,TRADE
VIC1,2026/05/03 11:15:00,5014.37,8.69,TRADE
VIC1,2026/05/03 11:20:00,5000.53,8.69,TRADE
VIC1,2026/05/03 11:25:00,5030.87,8.69,TRADE
VIC1,2026/05/03 11:30:00,5025.59,8.69,TRADE
VIC1,2026/05/03 11:35:00,5018.32,8.69,TRADE
VIC1,2026/05/03 11:40:00,4882.03,8.69,TRADE
VIC1,2026/05/03 11:45:00,4683.04,0,TRADE
VIC1,2026/05/03 11:50:00,4682.02,-0.10,TRADE
VIC1,2026/05/03 11:55:00,4543.62,-0.10,TRADE
VIC1,2026/05/03 12:00:00,4463.88,0,TRADE
VIC1,2026/05/03 12:05:00,4346.28,-0.10,TRADE
VIC1,2026/05/03 12:10:00,4269.71,-1.72,TRADE
VIC1,2026/05/03 12:15:00,4235.19,-1.71,TRADE
VIC1,2026/05/03 12:20:00,4182.01,-2.29,TRADE
VIC1,2026/05/03 12:25:00,4063.84,-2.60,TRADE
VIC1,2026/05/03 12:30:00,4066.47,-2.29,TRADE
VIC1,2026/05/03 12:35:00,4076.69,-2.29,TRADE
VIC1,2026/05/03 12:40:00,4174.94,-2.63,TRADE
VIC1,2026/05/03 12:45:00,4312.6,-1.90,TRADE
VIC1,2026/05/03 12:50:00,4412.97,-1.77,TRADE
VIC1,2026/05/03 12:55:00,4382.79,-0.10,TRADE
VIC1,2026/05/03 13:00:00,4597.66,0,TRADE
VIC1,2026/05/03 13:05:00,4607.48,1.18,TRADE
VIC1,2026/05/03 13:10:00,4587.26,0.02,TRADE
VIC1,2026/05/03 13:15:00,4602.58,0,TRADE
VIC1,2026/05/03 13:20:00,4522.96,-0.05,TRADE
VIC1,2026/05/03 13:25:00,4568,-0.09,TRADE
VIC1,2026/05/03 13:30:00,4480.15,-2.25,TRADE
VIC1,2026/05/03 13:35:00,4453.77,-2,TRADE
VIC1,2026/05/03 13:40:00,4399.53,-2,TRADE
VIC1,2026/05/03 13:45:00,4335.48,-2.29,TRADE
VIC1,2026/05/03 13:50:00,4342.16,-2.26,TRADE
VIC1,2026/05/03 13:55:00,4260.12,-2.26,TRADE
VIC1,2026/05/03 14:00:00,4323.47,-2.26,TRADE
VIC1,2026/05/03 14:05:00,4291.16,-2.29,TRADE
VIC1,2026/05/03 14:10:00,4284.89,-2.29,TRADE
VIC1,2026/05/03 14:15:00,4252.3,-2.29,TRADE
VIC1,2026/05/03 14:20:00,4338.81,-2.29,TRADE
VIC1,2026/05/03 14:25:00,4362.72,-2.29,TRADE
VIC1,2026/05/03 14:30:00,4417.06,-2.29,TRADE
VIC1,2026/05/03 14:35:00,4514.66,-2,TRADE
VIC1,2026/05/03 14:40:00,4505.27,-2.25,TRADE
VIC1,2026/05/03 14:45:00,4534.36,-2,TRADE
VIC1,2026/05/03 14:50:00,4462.37,-2.29,TRADE
VIC1,2026/05/03 14:55:00,4453.33,-2.29,TRADE
VIC1,2026/05/03 15:00:00,4498.15,-2.29,TRADE
VIC1,2026/05/03 15:05:00,4467.66,-2.29,TRADE
VIC1,2026/05/03 15:10:00,4438.93,-2.26,TRADE
VIC1,2026/05/03 15:15:00,4414.69,-3.01,TRADE
VIC1,2026/05/03 15:20:00,4457.27,-3.55,TRADE
VIC1,2026/05/03 15:25:00,4432.34,-2.29,TRADE
VIC1,2026/05/03 15:30:00,4448.34,-2.29,TRADE
VIC1,2026/05/03 15:35:00,4332.67,-3.49,TRADE
VIC1,2026/05/03 15:40:00,4381.09,-3.01,TRADE
VIC1,2026/05/03 15:45:00,4393.8,-3.49,TRADE
VIC1,2026/05/03 15:50:00,4360.65,-2.87,TRADE
VIC1,2026/05/03 15:55:00,4418.66,-2.89,TRADE
VIC1,2026/05/03 16:00:00,4456.33,-2.29,TRADE
VIC1,2026/05/03 16:05:00,4443.05,-3.42,TRADE
VIC1,2026/05/03 16:10:00,4489.24,-3.01,TRADE
VIC1,2026/05/03 16:15:00,4436.84,-3.45,TRADE
VIC1,2026/05/03 16:20:00,4555.49,-2.35,TRADE
VIC1,2026/05/03 16:25:00,4611.5,-2,TRADE
VIC1,2026/05/03 16:30:00,4686.53,-0.10,TRADE
VIC1,2026/05/03 16:35:00,4690.12,-2,TRADE
VIC1,2026/05/03 16:40:00,4755.68,-2,TRADE
VIC1,2026/05/03 16:45:00,4783.83,-2,TRADE
VIC1,2026/05/03 16:50:00,4866.83,-0.10,TRADE
VIC1,2026/05/03 16:55:00,4827.85,-0.05,TRADE
VIC1,2026/05/03 17:00:00,4893.08,-0.05,TRADE
VIC1,2026/05/03 17:05:00,4991.02,-1.21,TRADE
VIC1,2026/05/03 17:10:00,5009.14,-0.10,TRADE
VIC1,2026/05/03 17:15:00,5174.3,0,TRADE
VIC1,2026/05/03 17:20:00,5194.74,0,TRADE
VIC1,2026/05/03 17:25:00,5247.96,1.20,TRADE
VIC1,2026/05/03 17:30:00,5333.83,8.69,TRADE
VIC1,2026/05/03 17:35:00,5380.19,8.69,TRADE
VIC1,2026/05/03 17:40:00,5365.94,8.95,TRADE
VIC1,2026/05/03 17:45:00,5420.45,8.95,TRADE
VIC1,2026/05/03 17:50:00,5541.41,9.06,TRADE
VIC1,2026/05/03 17:55:00,5609.71,9.18,TRADE
VIC1,2026/05/03 18:00:00,5631.85,15.11,TRADE
VIC1,2026/05/03 18:05:00,5716.3,15.11,TRADE
VIC1,2026/05/03 18:10:00,5624.19,19.56,TRADE
VIC1,2026/05/03 18:15:00,5596.84,9,TRADE
VIC1,2026/05/03 18:20:00,5598.13,9,TRADE
VIC1,2026/05/03 18:25:00,5499.76,8.95,TRADE
VIC1,2026/05/03 18:30:00,5554.74,8.69,TRADE
VIC1,2026/05/03 18:35:00,5545.75,8.95,TRADE
VIC1,2026/05/03 18:40:00,5487.13,8.69,TRADE
VIC1,2026/05/03 18:45:00,5531.68,8.69,TRADE
VIC1,2026/05/03 18:50:00,5517.84,8.69,TRADE
VIC1,2026/05/03 18:55:00,5495.44,8.69,TRADE
VIC1,2026/05/03 19:00:00,5470.78,8.69,TRADE
VIC1,2026/05/03 19:05:00,5391.17,8.69,TRADE
VIC1,2026/05/03 19:10:00,5344.84,8.69,TRADE
VIC1,2026/05/03 19:15:00,5289.44,8.69,TRADE
VIC1,2026/05/03 19:20:00,5315.22,8.69,TRADE
VIC1,2026/05/03 19:25:00,5303.72,0,TRADE
VIC1,2026/05/03 19:30:00,5223.37,0,TRADE
VIC1,2026/05/03 19:35:00,5262.42,0,TRADE
VIC1,2026/05/03 19:40:00,5295.53,0,TRADE
VIC1,2026/05/03 19:45:00,5240.52,8.69,TRADE
VIC1,2026/05/03 19:50:00,5283.14,4.55,TRADE
VIC1,2026/05/03 19:55:00,5181.74,0.01,TRADE
VIC1,2026/05/03 20:00:00,5236.56,4.55,TRADE
VIC1,2026/05/03 20:05:00,5188.1,4.55,TRADE
VIC1,2026/05/03 20:10:00,5169.85,4.55,TRADE
VIC1,2026/05/03 20:15:00,5162.4,4.55,TRADE
VIC1,2026/05/03 20:20:00,5110.27,0.01,TRADE
VIC1,2026/05/03 20:25:00,5124.11,4.55,TRADE
VIC1,2026/05/03 20:30:00,5128.29,4.55,TRADE
VIC1,2026/05/03 20:35:00,5047.16,0.01,TRADE
VIC1,2026/05/03 20:40:00,4982.68,0,TRADE
VIC1,2026/05/03 20:45:00,5043.35,0.01,TRADE
VIC1,2026/05/03 20:50:00,5022.04,0.01,TRADE
VIC1,2026/05/03 20:55:00,4925.7,0.01,TRADE
VIC1,2026/05/03 21:00:00,4880.1,-0.05,TRADE
VIC1,2026/05/03 21:05:00,4918.92,-0.05,TRADE
VIC1,2026/05/03 21:10:00,4908.45,-0.05,TRADE
VIC1,2026/05/03 21:15:00,4797.9,-0.10,TRADE
VIC1,2026/05/03 21:20:00,4789.55,-0.05,TRADE
VIC1,2026/05/03 21:25:00,4817.2,-0.05,TRADE
VIC1,2026/05/03 21:30:00,4784.64,-0.10,TRADE
VIC1,2026/05/03 21:35:00,4691.81,-0.10,TRADE
VIC1,2026/05/03 21:40:00,4768.65,-0.10,TRADE
VIC1,2026/05/03 21:45:00,4747.82,-0.10,TRADE
VIC1,2026/05/03 21:50:00,4707.94,-0.10,TRADE
VIC1,2026/05/03 21:55:00,4624.63,-1.16,TRADE
VIC1,2026/05/03 22:00:00,4686.73,-0.10,TRADE
VIC1,2026/05/03 22:05:00,4560.54,-0.10,TRADE
VIC1,2026/05/03 22:10:00,4579.15,-0.10,TRADE
VIC1,2026/05/03 22:15:00,4550.82,-0.10,TRADE
VIC1,2026/05/03 22:20:00,4491.77,-1.20,TRADE
VIC1,2026/05/03 22:25:00,4532.42,-0.10,TRADE
VIC1,2026/05/03 22:30:00,4502.1,-1.22,TRADE
VIC1,2026/05/03 22:35:00,4486.97,-1.24,TRADE
VIC1,2026/05/03 22:40:00,4455.3,-2,TRADE
VIC1,2026/05/03 22:45:00,4359.68,-2.29,TRADE
VIC1,2026/05/03 22:50:00,4401.83,-1.22,TRADE
VIC1,2026/05/03 22:55:00,4372.5,-2,TRADE
VIC1,2026/05/03 23:00:00,4354.26,-2.26,TRADE
VIC1,2026/05/03 23:05:00,4391.17,-2,TRADE
VIC1,2026/05/03 23:10:00,4493.01,-2,TRADE
VIC1,2026/05/03 23:15:00,4527.68,-2,TRADE
VIC1,2026/05/03 23:20:00,4497.09,-2,TRADE
VIC1,2026/05/03 23:25:00,4448.65,-2.26,TRADE
VIC1,2026/05/03 23:30:00,4488.63,-2.26,TRADE
VIC1,2026/05/03 23:35:00,4551.24,-2,TRADE
VIC1,2026/05/03 23:40:00,4479.44,-2,TRADE
VIC1,2026/05/03 23:45:00,4447.83,-2.26,TRADE
